Wavelength_Angs Flux(erg/s/cm2/A)
3.995471158147294318e+03 1.676839962601661682e-02
3.996391255306150924e+03 1.652890071272850037e-02
3.997311564349604851e+03 1.634440012276172638e-02
3.998232085326441847e+03 1.633469946682453156e-02
3.999152818285475405e+03 1.661469973623752594e-02
4.000073763275513556e+03 1.699819974601268768e-02
4.000994920345392075e+03 1.725690066814422607e-02
4.001916289543941275e+03 1.735069975256919861e-02
4.002837870920019668e+03 1.739509962499141693e-02
4.003759664522480762e+03 1.729759946465492249e-02
4.004681670400204439e+03 1.690739952027797699e-02
4.005603888602071038e+03 1.639180071651935577e-02
4.006526319176971356e+03 1.619490049779415131e-02
4.007448962173819837e+03 1.644160039722919464e-02
4.008371817641525922e+03 1.682990044355392456e-02
4.009294885629026794e+03 1.706939935684204102e-02
4.010218166185254177e+03 1.716200076043605804e-02
4.011141659359167988e+03 1.719840057194232941e-02
4.012065365199722237e+03 1.718240045011043549e-02
4.012989283755899578e+03 1.719599962234497070e-02
4.013913415076676756e+03 1.723649911582469940e-02
4.014837759211058255e+03 1.733330078423023224e-02
4.015762316208044012e+03 1.744709908962249756e-02
4.016687086116661249e+03 1.745639927685260773e-02
4.017612068985932183e+03 1.743669994175434113e-02
4.018537264864906319e+03 1.749490015208721161e-02
4.019462673802628615e+03 1.766970008611679077e-02
4.020388295848171310e+03 1.778949983417987823e-02
4.021314131050602100e+03 1.769009977579116821e-02
4.022240179459015962e+03 1.745310053229331970e-02
4.023166441122506967e+03 1.721270009875297546e-02
4.024092916090180097e+03 1.693960092961788177e-02
4.025019604411164437e+03 1.672579906880855560e-02
4.025946506134584524e+03 1.681810058653354645e-02
4.026873621309590817e+03 1.714609935879707336e-02
4.027800949985330590e+03 1.745199970901012421e-02
4.028728492210977947e+03 1.753759942948818207e-02
4.029656248035701992e+03 1.732899993658065796e-02
4.030584217508699112e+03 1.694919914007186890e-02
4.031512400679162056e+03 1.658649928867816925e-02
4.032440797596309494e+03 1.641310006380081177e-02
4.033369408309356459e+03 1.652519963681697845e-02
4.034298232867544812e+03 1.670229993760585785e-02
4.035227271320111868e+03 1.693589985370635986e-02
4.036156523716322226e+03 1.732859946787357330e-02
4.037085990105436395e+03 1.771960034966468811e-02
4.038015670536740799e+03 1.801149919629096985e-02
4.038945565059519140e+03 1.812510006129741669e-02
4.039875673723080581e+03 1.790769957005977631e-02
4.040805996576731104e+03 1.764079928398132324e-02
4.041736533669803521e+03 1.757650077342987061e-02
4.042667285051630188e+03 1.758049987256526947e-02
4.043598250771553467e+03 1.752679981291294098e-02
4.044529430878941184e+03 1.703480072319507599e-02
4.045460825423155256e+03 1.632099971175193787e-02
4.046392434453585793e+03 1.601359993219375610e-02
4.047324258019616991e+03 1.644200086593627930e-02
4.048256296170661244e+03 1.717749983072280884e-02
4.049188548956126851e+03 1.764849945902824402e-02
4.050121016425448488e+03 1.780650019645690918e-02
4.051053698628056736e+03 1.775800064206123352e-02
4.051986595613409463e+03 1.761930063366889954e-02
4.052919707430959534e+03 1.743729971349239349e-02
4.053853034130188462e+03 1.715460047125816345e-02
4.054786575760571395e+03 1.696109957993030548e-02
4.055720332371612130e+03 1.692160032689571381e-02
4.056654304012809462e+03 1.694349944591522217e-02
4.057588490733689923e+03 1.689529977738857269e-02
4.058522892583774592e+03 1.687189936637878418e-02
4.059457509612613194e+03 1.705859974026679993e-02
4.060392341869749089e+03 1.737689971923828125e-02
4.061327389404755195e+03 1.755190081894397736e-02
4.062262652267202611e+03 1.726780086755752563e-02
4.063198130506673351e+03 1.665960066020488739e-02
4.064133824172773984e+03 1.623949967324733734e-02
4.065069733315106077e+03 1.636200025677680969e-02
4.066005857983298483e+03 1.676609925925731659e-02
4.066942198226975961e+03 1.706550084054470062e-02
4.067878754095789645e+03 1.738760061562061310e-02
4.068815525639387033e+03 1.793220080435276031e-02
4.069752512907442906e+03 1.818769983947277069e-02
4.070689715949627043e+03 1.762250065803527832e-02
4.071627134815637419e+03 1.674919947981834412e-02
4.072564769555167004e+03 1.631419919431209564e-02
4.073502620217936055e+03 1.644730009138584137e-02
4.074440686853660736e+03 1.675079949200153351e-02
4.075378969512084041e+03 1.679670065641403198e-02
4.076317468242944415e+03 1.646040007472038269e-02
4.077256183096008954e+03 1.591769978404045105e-02
4.078195114121038841e+03 1.554560009390115738e-02
4.079134261367823910e+03 1.559539977461099625e-02
4.080073624886151720e+03 1.607739925384521484e-02
4.081013204725823016e+03 1.661200076341629028e-02
4.081953000936661283e+03 1.682450063526630402e-02
4.082893013568485458e+03 1.669899933040142059e-02
4.083833242671142671e+03 1.634619943797588348e-02
4.084773688294473686e+03 1.593009941279888153e-02
4.085714350488348828e+03 1.570780016481876373e-02
4.086655229302632961e+03 1.572990044951438904e-02
4.087596324787218236e+03 1.587500050663948059e-02
4.088537636991993168e+03 1.601180061697959900e-02
4.089479165966872642e+03 1.599049940705299377e-02
4.090420911761767456e+03 1.580660045146942139e-02
4.091362874426616600e+03 1.554509997367858887e-02
4.092305054011353150e+03 1.528379973024129868e-02
4.093247450565939289e+03 1.503480039536952972e-02
4.094190064140331742e+03 1.480150036513805389e-02
4.095132894784514519e+03 1.441000029444694519e-02
4.096075942548468447e+03 1.379169989377260208e-02
4.097019207482199818e+03 1.312380004674196243e-02
4.097962689635715833e+03 1.255619991570711136e-02
4.098906389059035973e+03 1.217260025441646576e-02
4.099850305802200637e+03 1.229820027947425842e-02
4.100794439915248404e+03 1.406360045075416565e-02
4.101738791448244228e+03 1.707579940557479858e-02
4.102683360451248518e+03 1.823230087757110596e-02
4.103628146974349875e+03 1.607489958405494690e-02
4.104573151067630533e+03 1.325920037925243378e-02
4.105518372781202743e+03 1.225780043751001358e-02
4.106463812165173294e+03 1.260569971054792404e-02
4.107409469269675355e+03 1.314750034362077713e-02
4.108355344144839364e+03 1.360439974814653397e-02
4.109301436840823953e+03 1.388940028846263885e-02
4.110247747407779570e+03 1.405460014939308167e-02
4.111194275895888495e+03 1.430210005491971970e-02
4.112141022355325731e+03 1.466170046478509903e-02
4.113087986836294476e+03 1.506629958748817444e-02
4.114035169388995200e+03 1.545529998838901520e-02
4.114982570063653839e+03 1.578520052134990692e-02
4.115930188910491779e+03 1.604220084846019745e-02
4.116878025979760423e+03 1.618470065295696259e-02
4.117826081321708443e+03 1.613339968025684357e-02
4.118774354986596336e+03 1.584210060536861420e-02
4.119722847024708244e+03 1.567270047962665558e-02
4.120671557486325582e+03 1.574400067329406738e-02
4.121620486421755231e+03 1.593340002000331879e-02
4.122569633881300433e+03 1.602680049836635590e-02
4.123518999915292625e+03 1.609460078179836273e-02
4.124468584574056877e+03 1.631329953670501709e-02
4.125418387907948272e+03 1.660189963877201080e-02
4.126368409967316438e+03 1.661729998886585236e-02
4.127318650802538286e+03 1.642600074410438538e-02
4.128269110463987090e+03 1.620019972324371338e-02
4.129219789002061589e+03 1.609029993414878845e-02
4.130170686467160522e+03 1.611099950969219208e-02
4.131121802909705366e+03 1.606909930706024170e-02
4.132073138380115779e+03 1.593589968979358673e-02
4.133024692928838704e+03 1.585029996931552887e-02
4.133976466606316535e+03 1.598029956221580505e-02
4.134928459463020772e+03 1.632859930396080017e-02
4.135880671549414728e+03 1.674479991197586060e-02
4.136833102915992640e+03 1.708599925041198730e-02
4.137785753613248744e+03 1.726029999554157257e-02
4.138738623691685461e+03 1.738430000841617584e-02
4.139691713201832499e+03 1.753720082342624664e-02
4.140645022194213198e+03 1.756200008094310760e-02
4.141598550719379091e+03 1.731899939477443695e-02
4.142552298827877166e+03 1.670929975807666779e-02
4.143506266570281696e+03 1.598789915442466736e-02
4.144460453997164223e+03 1.573109999299049377e-02
4.145414861159122665e+03 1.607280038297176361e-02
4.146369488106749486e+03 1.665740087628364563e-02
4.147324334890667160e+03 1.712059974670410156e-02
4.148279401561492705e+03 1.723360083997249603e-02
4.149234688169870424e+03 1.715129986405372620e-02
4.150190194766440072e+03 1.700069941580295563e-02
4.151145921401870510e+03 1.697270013391971588e-02
4.152101868126824229e+03 1.703259907662868500e-02
4.153058034991994646e+03 1.694790087640285492e-02
4.154014422048066990e+03 1.677020080387592316e-02
4.154971029345756506e+03 1.660430058836936951e-02
4.155927856935777527e+03 1.652880012989044189e-02
4.156884904868856211e+03 1.656270027160644531e-02
4.157842173195742362e+03 1.671870052814483643e-02
4.158799661967180327e+03 1.692290045320987701e-02
4.159757371233944468e+03 1.708620041608810425e-02
4.160715301046802779e+03 1.716990023851394653e-02
4.161673451456552357e+03 1.714809983968734741e-02
4.162631822513983934e+03 1.716299913823604584e-02
4.163590414269920075e+03 1.724510081112384796e-02
4.164549226775173338e+03 1.727739907801151276e-02
4.165508260080589025e+03 1.724069938063621521e-02
4.166467514237005162e+03 1.714579947292804718e-02
4.167426989295288877e+03 1.700069941580295563e-02
4.168386685306301843e+03 1.695469953119754791e-02
4.169346602320935745e+03 1.701200008392333984e-02
4.170306740390074083e+03 1.703039929270744324e-02
4.171267099564633099e+03 1.678369939327239990e-02
4.172227679895519032e+03 1.623740047216415405e-02
4.173188481433671768e+03 1.572109945118427277e-02
4.174149504230022103e+03 1.561629958450794220e-02
4.175110748335531753e+03 1.591569930315017700e-02
4.176072213801159705e+03 1.623510010540485382e-02
4.177033900677878592e+03 1.633170060813426971e-02
4.177995809016683779e+03 1.622259989380836487e-02
4.178957938868566089e+03 1.616859994828701019e-02
4.179920290284546354e+03 1.636129990220069885e-02
4.180882863315638133e+03 1.660569943487644196e-02
4.181845658012884996e+03 1.666129939258098602e-02
4.182808674427324149e+03 1.650200039148330688e-02
4.183771912610022810e+03 1.646300032734870911e-02
4.184735372612041829e+03 1.663590036332607269e-02
4.185699054484472072e+03 1.671770028769969940e-02
4.186662958278398037e+03 1.660499908030033112e-02
4.187627084044933326e+03 1.633539982140064240e-02
4.188591431835186086e+03 1.621779985725879669e-02
4.189556001700294473e+03 1.641869917511940002e-02
4.190520793691390281e+03 1.664829999208450317e-02
4.191485807859634406e+03 1.675879955291748047e-02
4.192451044256182286e+03 1.686320081353187561e-02
4.193416502932217554e+03 1.713369973003864288e-02
4.194382183938919297e+03 1.725869998335838318e-02
4.195348087327496614e+03 1.705159991979598999e-02
4.196314213149155876e+03 1.668160036206245422e-02
4.197280561455116185e+03 1.634930074214935303e-02
4.198247132296620293e+03 1.603839918971061707e-02
4.199213925724906403e+03 1.593000069260597229e-02
4.200180941791241821e+03 1.602179929614067078e-02
4.201148180546887488e+03 1.611950062215328217e-02
4.202115642043134358e+03 1.614060066640377045e-02
4.203083326331267926e+03 1.611630059778690338e-02
4.204051233462602795e+03 1.619669981300830841e-02
4.205019363488447198e+03 1.626699976623058319e-02
4.205987716460138472e+03 1.637830026447772980e-02
4.206956292429009409e+03 1.654510013759136200e-02
4.207925091446422812e+03 1.675309985876083374e-02
4.208894113563733299e+03 1.685830019414424896e-02
4.209863358832326412e+03 1.681520044803619385e-02
4.210832827303582235e+03 1.674919947981834412e-02
4.211802519028909046e+03 1.683139987289905548e-02
4.212772434059711486e+03 1.702330075204372406e-02
4.213742572447420571e+03 1.699510030448436737e-02
4.214712934243469135e+03 1.669869944453239441e-02
4.215683519499299109e+03 1.627469994127750397e-02
4.216654328266379707e+03 1.607480086386203766e-02
4.217625360596172868e+03 1.630629971623420715e-02
4.218596616540171453e+03 1.667089946568012238e-02
4.219568096149860139e+03 1.688759960234165192e-02
4.220539799476755434e+03 1.696269959211349487e-02
4.221511726572367479e+03 1.697080023586750031e-02
4.222483877488235521e+03 1.688780076801776886e-02
4.223456252275892439e+03 1.660249941051006317e-02
4.224428850986902034e+03 1.616810075938701630e-02
4.225401673672821744e+03 1.557520031929016113e-02
4.226374720385239016e+03 1.488760020583868027e-02
4.227347991175734023e+03 1.457950007170438766e-02
4.228321486095916953e+03 1.503780018538236618e-02
4.229295205197394353e+03 1.597530022263526917e-02
4.230269148531799146e+03 1.679899916052818298e-02
4.231243316150760620e+03 1.709860004484653473e-02
4.232217708105937163e+03 1.687219925224781036e-02
4.233192324448985346e+03 1.639880053699016571e-02
4.234167165231574472e+03 1.604039967060089111e-02
4.235142230505396583e+03 1.594560034573078156e-02
4.236117520322142809e+03 1.591020077466964722e-02
4.237093034733527929e+03 1.587660051882266998e-02
4.238068773791265812e+03 1.591319963335990906e-02
4.239044737547096702e+03 1.598409935832023621e-02
4.240020926052758114e+03 1.604400016367435455e-02
4.240997339360013029e+03 1.615820080041885376e-02
4.241973977520623521e+03 1.632500067353248596e-02
4.242950840586377126e+03 1.641039922833442688e-02
4.243927928609057744e+03 1.650859974324703217e-02
4.244905241640478380e+03 1.662600040435791016e-02
4.245882779732445670e+03 1.652720011770725250e-02
4.246860542936798083e+03 1.620570011436939240e-02
4.247838531305365905e+03 1.590109989047050476e-02
4.248816744890009431e+03 1.577549986541271210e-02
4.249795183742585323e+03 1.572870090603828430e-02
4.250773847914976614e+03 1.566630043089389801e-02
4.251752737459062701e+03 1.580349914729595184e-02
4.252731852426752084e+03 1.608490012586116791e-02
4.253711192869947809e+03 1.609810069203376770e-02
4.254690758840582021e+03 1.593770086765289307e-02
4.255670550390586868e+03 1.591829955577850342e-02
4.256650567571904503e+03 1.620109938085079193e-02
4.257630810436503452e+03 1.645310036838054657e-02
4.258611279036346787e+03 1.629379950463771820e-02
4.259591973423426680e+03 1.585580036044120789e-02
4.260572893649728940e+03 1.540909986943006516e-02
4.261554039767270297e+03 1.532060001045465469e-02
4.262535411828062024e+03 1.568490080535411835e-02
4.263517009884142681e+03 1.623659953474998474e-02
4.264498833987548096e+03 1.660889945924282074e-02
4.265480884190342294e+03 1.674599945545196533e-02
4.266463160544583843e+03 1.672999933362007141e-02
4.267445663102359504e+03 1.654949970543384552e-02
4.268428391915753309e+03 1.627049967646598816e-02
4.269411347036876577e+03 1.604519970715045929e-02
4.270394528517836079e+03 1.575589925050735474e-02
4.271377936410767688e+03 1.526360027492046356e-02
4.272361570767802732e+03 1.493170019239187241e-02
4.273345431641099822e+03 1.497409958392381668e-02
4.274329519082818479e+03 1.519209984689950943e-02
4.275313833145130047e+03 1.542150042951107025e-02
4.276298373880230429e+03 1.573039963841438293e-02
4.277283141340310067e+03 1.614299975335597992e-02
4.278268135577589419e+03 1.643230020999908447e-02
4.279253356644281666e+03 1.642969995737075806e-02
4.280238804592633642e+03 1.617839932441711426e-02
4.281224479474881264e+03 1.587509922683238983e-02
4.282210381343295012e+03 1.575779914855957031e-02
4.283196510250136271e+03 1.577199995517730713e-02
4.284182866247698257e+03 1.582469977438449860e-02
4.285169449388266003e+03 1.579290069639682770e-02
4.286156259724158190e+03 1.573240011930465698e-02
4.287143297307685316e+03 1.578189991414546967e-02
4.288130562191186073e+03 1.572800055146217346e-02
4.289118054426997332e+03 1.529570017009973526e-02
4.290105774067483253e+03 1.476090028882026672e-02
4.291093721165002535e+03 1.457330025732517242e-02
4.292081895771943891e+03 1.495420001447200775e-02
4.293070297940695127e+03 1.547070033848285675e-02
4.294058927723655870e+03 1.565450057387351990e-02
4.295047785173252123e+03 1.554690022021532059e-02
4.296036870341901704e+03 1.541730016469955444e-02
4.297026183282054262e+03 1.532460004091262817e-02
4.298015724046153991e+03 1.510480046272277832e-02
4.299005492686672369e+03 1.465149968862533569e-02
4.299995489256079054e+03 1.412179972976446152e-02
4.300985713806870990e+03 1.387930009514093399e-02
4.301976166391539664e+03 1.401310041546821594e-02
4.302966847062607485e+03 1.419529970735311508e-02
4.303957755872588677e+03 1.441810000687837601e-02
4.304948892874031117e+03 1.462200004607439041e-02
