Wavelength_Angs Flux(erg/s/cm2/A) flux_err
4.169653808593750000e+03 1.556687831878662109e+01 6.362335085868835449e-01
4.170613281250000000e+03 1.683654975891113281e+01 6.419473290443420410e-01
4.171575195312500000e+03 1.384807491302490234e+01 6.696352362632751465e-01
4.172534667968750000e+03 1.276693153381347656e+01 6.836687922477722168e-01
4.173497070312500000e+03 1.424524784088134766e+01 6.552847027778625488e-01
4.174457031250000000e+03 1.492216014862060547e+01 6.292300224304199219e-01
4.175417480468750000e+03 1.742989921569824219e+01 6.068583726882934570e-01
4.176379882812500000e+03 1.707039260864257812e+01 6.130688786506652832e-01
4.177340820312500000e+03 1.602867126464843750e+01 6.256062388420104980e-01
4.178304199218750000e+03 1.719868659973144531e+01 6.295487284660339355e-01
4.179265136718750000e+03 1.705081367492675781e+01 6.442744135856628418e-01
4.180229003906250000e+03 1.539106655120849609e+01 6.606209278106689453e-01
4.181190917968750000e+03 1.496293067932128906e+01 6.661092042922973633e-01
4.182154785156250000e+03 1.558283901214599609e+01 6.553704142570495605e-01
4.183117187500000000e+03 1.301036453247070312e+01 6.817931532859802246e-01
4.184079589843750000e+03 1.534262466430664062e+01 6.633470654487609863e-01
4.185044433593750000e+03 1.605263900756835938e+01 6.501476764678955078e-01
4.186006835937500000e+03 1.529152011871337891e+01 6.494795083999633789e-01
4.186972167968750000e+03 1.391098499298095703e+01 6.581770181655883789e-01
4.187935546875000000e+03 1.253475952148437500e+01 6.730767488479614258e-01
4.188901367187500000e+03 1.296777439117431641e+01 6.812935471534729004e-01
4.189864746093750000e+03 1.477066230773925781e+01 6.702081561088562012e-01
4.190828613281250000e+03 1.496450805664062500e+01 6.756139397621154785e-01
4.191794921875000000e+03 1.414912796020507812e+01 6.834685206413269043e-01
4.192759277343750000e+03 1.512266254425048828e+01 6.765043139457702637e-01
4.193726074218750000e+03 1.267408275604248047e+01 7.049108743667602539e-01
4.194690917968750000e+03 1.364239025115966797e+01 6.958455443382263184e-01
4.195658203125000000e+03 1.271350288391113281e+01 7.130001187324523926e-01
4.196623535156250000e+03 1.184909820556640625e+01 7.124170064926147461e-01
4.197588867187500000e+03 1.396142673492431641e+01 6.936059594154357910e-01
4.198557128906250000e+03 1.367137050628662109e+01 6.929063200950622559e-01
4.199522949218750000e+03 1.207295513153076172e+01 6.957964301109313965e-01
4.200491210937500000e+03 1.373608684539794922e+01 6.724632382392883301e-01
4.201457519531250000e+03 1.497017669677734375e+01 6.418336629867553711e-01
4.202426269531250000e+03 1.278028869628906250e+01 6.546072363853454590e-01
4.203393066406250000e+03 1.519420528411865234e+01 6.568083167076110840e-01
4.204359863281250000e+03 1.392294120788574219e+01 6.911702752113342285e-01
4.205329589843750000e+03 1.467486572265625000e+01 6.997184753417968750e-01
4.206296875000000000e+03 1.211800098419189453e+01 7.208997607231140137e-01
4.207267089843750000e+03 1.597276306152343750e+01 6.903561353683471680e-01
4.208234863281250000e+03 1.755844688415527344e+01 6.707761883735656738e-01
4.209205078125000000e+03 1.486591434478759766e+01 6.888076066970825195e-01
4.210173828125000000e+03 1.297009181976318359e+01 7.103130221366882324e-01
4.211142089843750000e+03 1.393461227416992188e+01 7.089781165122985840e-01
4.212113281250000000e+03 1.467181301116943359e+01 7.004967331886291504e-01
4.213082031250000000e+03 1.362248992919921875e+01 7.149192690849304199e-01
4.214053710937500000e+03 1.359683036804199219e+01 7.259172201156616211e-01
4.215022949218750000e+03 1.280396080017089844e+01 7.012589573860168457e-01
4.215995117187500000e+03 1.308175277709960938e+01 6.866442561149597168e-01
4.216964843750000000e+03 1.445561981201171875e+01 6.845736503601074219e-01
4.217935058593750000e+03 1.247580814361572266e+01 7.153288125991821289e-01
4.218907714843750000e+03 1.399963378906250000e+01 7.138163447380065918e-01
4.219878417968750000e+03 1.407218742370605469e+01 7.144368886947631836e-01
4.220851562500000000e+03 1.540326786041259766e+01 7.065736055374145508e-01
4.221822265625000000e+03 1.571590709686279297e+01 6.945976614952087402e-01
4.222795898437500000e+03 1.477974033355712891e+01 6.811835169792175293e-01
4.223767578125000000e+03 1.649196434020996094e+01 6.394861936569213867e-01
4.224739257812500000e+03 1.493529033660888672e+01 6.318985819816589355e-01
4.225713378906250000e+03 1.426145362854003906e+01 6.410845518112182617e-01
4.226685546875000000e+03 1.567269897460937500e+01 6.564708352088928223e-01
4.227660156250000000e+03 1.764070320129394531e+01 6.807956695556640625e-01
4.228632812500000000e+03 1.496052742004394531e+01 7.191000580787658691e-01
4.229607910156250000e+03 1.333125782012939453e+01 7.270489335060119629e-01
4.230580566406250000e+03 1.458618640899658203e+01 7.240536212921142578e-01
4.231554199218750000e+03 1.162662601470947266e+01 7.454172968864440918e-01
4.232529785156250000e+03 9.916752815246582031e+00 7.578917145729064941e-01
4.233503417968750000e+03 1.228895950317382812e+01 7.388654947280883789e-01
4.234479980468750000e+03 1.488334274291992188e+01 7.089091539382934570e-01
4.235454101562500000e+03 1.647317504882812500e+01 6.772945523262023926e-01
4.236430664062500000e+03 1.576392841339111328e+01 6.674828529357910156e-01
4.237405273437500000e+03 1.546642494201660156e+01 6.785481572151184082e-01
4.238379882812500000e+03 1.540592956542968750e+01 6.769920587539672852e-01
4.239357421875000000e+03 1.508197975158691406e+01 6.739434003829956055e-01
4.240332519531250000e+03 1.448911762237548828e+01 6.810589432716369629e-01
4.241310546875000000e+03 1.324919795989990234e+01 6.952477693557739258e-01
4.242286132812500000e+03 1.487157344818115234e+01 6.963146328926086426e-01
4.243264160156250000e+03 1.448524570465087891e+01 7.176916003227233887e-01
4.244240722656250000e+03 1.285682296752929688e+01 7.408787608146667480e-01
4.245216796875000000e+03 1.210841083526611328e+01 7.436177730560302734e-01
4.246195800781250000e+03 1.306630706787109375e+01 7.292120456695556641e-01
4.247172851562500000e+03 1.682640457153320312e+01 6.836560964584350586e-01
4.248151855468750000e+03 1.671989059448242188e+01 6.719383597373962402e-01
4.249129394531250000e+03 1.381016635894775391e+01 6.890466809272766113e-01
4.250109375000000000e+03 1.332357406616210938e+01 6.797972917556762695e-01
4.251086914062500000e+03 1.649488639831542969e+01 6.535850167274475098e-01
4.252064941406250000e+03 1.410616207122802734e+01 6.736215353012084961e-01
4.253045410156250000e+03 1.143605899810791016e+01 7.010139822959899902e-01
4.254023925781250000e+03 1.387304019927978516e+01 7.013231515884399414e-01
4.255004882812500000e+03 1.353805828094482422e+01 7.218943834304809570e-01
4.255983398437500000e+03 1.262543106079101562e+01 7.282574772834777832e-01
4.256964843750000000e+03 1.312542724609375000e+01 7.151339650154113770e-01
4.257944335937500000e+03 1.326850032806396484e+01 7.130169272422790527e-01
4.258926269531250000e+03 1.601657867431640625e+01 6.961978077888488770e-01
4.259905761718750000e+03 1.567259693145751953e+01 7.002503871917724609e-01
4.260885742187500000e+03 1.624514579772949219e+01 6.830974817276000977e-01
4.261868652343750000e+03 1.518260860443115234e+01 6.817653179168701172e-01
4.262849121093750000e+03 1.351672077178955078e+01 6.931006908416748047e-01
4.263832031250000000e+03 1.361937522888183594e+01 7.096351385116577148e-01
4.264812988281250000e+03 1.364886283874511719e+01 7.219074368476867676e-01
4.265796386718750000e+03 1.382978153228759766e+01 7.230890393257141113e-01
4.266777832031250000e+03 1.450177383422851562e+01 7.042207717895507812e-01
4.267759277343750000e+03 1.400567150115966797e+01 6.956126093864440918e-01
4.268743164062500000e+03 1.467607307434082031e+01 6.902037858963012695e-01
4.269725585937500000e+03 1.605146026611328125e+01 6.767824292182922363e-01
4.270709960937500000e+03 1.405618381500244141e+01 6.989145278930664062e-01
4.271692382812500000e+03 1.480350685119628906e+01 6.993393898010253906e-01
4.272677246093750000e+03 1.248885440826416016e+01 7.149119973182678223e-01
4.273660644531250000e+03 1.353369235992431641e+01 6.975222826004028320e-01
4.274643554687500000e+03 1.532206439971923828e+01 6.795538663864135742e-01
4.275629394531250000e+03 1.521218872070312500e+01 6.742635965347290039e-01
4.276612792968750000e+03 1.419043636322021484e+01 6.895316243171691895e-01
4.277599121093750000e+03 1.441942882537841797e+01 7.007672190666198730e-01
4.278583007812500000e+03 1.389546966552734375e+01 7.070279121398925781e-01
4.279569824218750000e+03 1.514114761352539062e+01 7.023347020149230957e-01
4.280554199218750000e+03 1.581231975555419922e+01 7.007045149803161621e-01
4.281539062500000000e+03 1.435411739349365234e+01 7.155104875564575195e-01
4.282526367187500000e+03 1.700967025756835938e+01 7.052367329597473145e-01
4.283511718750000000e+03 1.706402587890625000e+01 6.953322887420654297e-01
4.284499023437500000e+03 1.209951210021972656e+01 7.421297430992126465e-01
4.285484863281250000e+03 1.786843299865722656e+01 6.689338684082031250e-01
4.286473144531250000e+03 1.319830513000488281e+01 6.976721286773681641e-01
4.287458984375000000e+03 1.395423603057861328e+01 6.968882083892822266e-01
4.288445312500000000e+03 1.293134021759033203e+01 7.127701640129089355e-01
4.289434570312500000e+03 1.485409641265869141e+01 7.125251889228820801e-01
4.290421386718750000e+03 1.288627147674560547e+01 7.292014360427856445e-01
4.291410644531250000e+03 1.298333358764648438e+01 7.231739759445190430e-01
4.292397949218750000e+03 1.543748760223388672e+01 6.911538839340209961e-01
4.293387695312500000e+03 1.353514862060546875e+01 6.972479224205017090e-01
4.294375488281250000e+03 1.314652061462402344e+01 7.121828794479370117e-01
4.295363281250000000e+03 1.333951473236083984e+01 7.312052249908447266e-01
4.296353515625000000e+03 1.641737937927246094e+01 6.939655542373657227e-01
4.297342285156250000e+03 1.481342697143554688e+01 7.028803229331970215e-01
4.298333007812500000e+03 1.654613304138183594e+01 6.798293590545654297e-01
4.299321777343750000e+03 1.443904495239257812e+01 6.885371804237365723e-01
4.300313476562500000e+03 1.259112930297851562e+01 7.090730071067810059e-01
4.301302734375000000e+03 1.335664272308349609e+01 7.312323451042175293e-01
4.302291992187500000e+03 1.385109424591064453e+01 7.506669163703918457e-01
4.303284179687500000e+03 1.402056407928466797e+01 7.435142397880554199e-01
4.304274414062500000e+03 1.485785293579101562e+01 7.128601074218750000e-01
4.305266601562500000e+03 1.265851783752441406e+01 7.112764120101928711e-01
4.306257324218750000e+03 9.218667984008789062e+00 7.331317067146301270e-01
4.307250000000000000e+03 1.332284069061279297e+01 6.990187764167785645e-01
4.308241210937500000e+03 1.387378597259521484e+01 7.150591611862182617e-01
4.309231933593750000e+03 1.220565128326416016e+01 7.609279155731201172e-01
4.310226074218750000e+03 1.222828578948974609e+01 7.569913268089294434e-01
4.311217285156250000e+03 1.482692813873291016e+01 7.353945970535278320e-01
4.312211425781250000e+03 1.343397617340087891e+01 7.475670576095581055e-01
4.313203613281250000e+03 1.245088481903076172e+01 7.595343589782714844e-01
4.314198242187500000e+03 1.154028797149658203e+01 7.718378305435180664e-01
4.315190429687500000e+03 1.114714622497558594e+01 7.845601439476013184e-01
4.316183593750000000e+03 1.159819221496582031e+01 7.827136516571044922e-01
4.317178710937500000e+03 1.161639308929443359e+01 7.767566442489624023e-01
4.318171875000000000e+03 1.134154415130615234e+01 7.756065130233764648e-01
4.319167480468750000e+03 1.104652500152587891e+01 7.773131132125854492e-01
4.320161132812500000e+03 1.025557422637939453e+01 7.844881415367126465e-01
4.321157226562500000e+03 1.387039566040039062e+01 7.333817481994628906e-01
4.322151367187500000e+03 1.432713317871093750e+01 7.258429527282714844e-01
4.323145996093750000e+03 1.266635513305664062e+01 7.530329227447509766e-01
4.324142578125000000e+03 1.224730777740478516e+01 7.770578265190124512e-01
4.325137695312500000e+03 1.015640449523925781e+01 7.980254292488098145e-01
4.326134765625000000e+03 1.237560367584228516e+01 7.796922922134399414e-01
4.327129882812500000e+03 1.328648757934570312e+01 7.645105123519897461e-01
4.328127929687500000e+03 1.205265712738037109e+01 7.649649381637573242e-01
4.329123535156250000e+03 1.158252143859863281e+01 7.691210508346557617e-01
4.330119628906250000e+03 1.163286781311035156e+01 7.798180580139160156e-01
4.331118164062500000e+03 1.232902622222900391e+01 7.788316011428833008e-01
4.332114257812500000e+03 1.318018722534179688e+01 7.660837173461914062e-01
4.333113281250000000e+03 1.365350818634033203e+01 7.719480991363525391e-01
4.334110351562500000e+03 1.677437019348144531e+01 7.392814159393310547e-01
4.335109863281250000e+03 1.685747528076171875e+01 7.271604537963867188e-01
4.336106933593750000e+03 1.426752281188964844e+01 7.367664575576782227e-01
4.337106933593750000e+03 1.836157417297363281e+01 7.019872069358825684e-01
4.338104492187500000e+03 1.348568153381347656e+01 7.239978313446044922e-01
4.339102539062500000e+03 1.260378170013427734e+01 7.343394756317138672e-01
4.340103027343750000e+03 1.389967441558837891e+01 7.387723326683044434e-01
4.341101562500000000e+03 1.401383209228515625e+01 7.552800774574279785e-01
4.342102539062500000e+03 1.437411880493164062e+01 7.660648226737976074e-01
4.343101562500000000e+03 1.229286575317382812e+01 7.832083106040954590e-01
4.344103027343750000e+03 1.119379234313964844e+01 7.859965562820434570e-01
4.345102539062500000e+03 1.528374004364013672e+01 7.395376563072204590e-01
4.346102050781250000e+03 1.470755672454833984e+01 7.412648797035217285e-01
4.347104003906250000e+03 1.408795833587646484e+01 7.380469441413879395e-01
4.348104003906250000e+03 1.323490619659423828e+01 7.245410680770874023e-01
4.349106933593750000e+03 1.557091140747070312e+01 7.027921676635742188e-01
4.350107421875000000e+03 1.294089221954345703e+01 7.467831373214721680e-01
4.351110351562500000e+03 1.291262912750244141e+01 7.609022259712219238e-01
4.352111328125000000e+03 1.280116939544677734e+01 7.521470785140991211e-01
4.353112792968750000e+03 1.347675514221191406e+01 7.350709438323974609e-01
4.354116699218750000e+03 1.400591182708740234e+01 7.337677478790283203e-01
4.355118164062500000e+03 1.532212638854980469e+01 7.196309566497802734e-01
4.356122558593750000e+03 2.554692649841308594e+01 6.467587947845458984e-01
4.357124511718750000e+03 4.113552093505859375e+01 5.234752297401428223e-01
4.358129394531250000e+03 4.190650177001953125e+01 4.700354039669036865e-01
4.359131835937500000e+03 2.534542465209960938e+01 4.900992214679718018e-01
4.360134765625000000e+03 1.558082580566406250e+01 5.533985495567321777e-01
4.361140136718750000e+03 1.383544731140136719e+01 6.566879749298095703e-01
4.362143554687500000e+03 1.195776081085205078e+01 7.474343180656433105e-01
4.363149414062500000e+03 1.172171401977539062e+01 7.529430389404296875e-01
4.364152832031250000e+03 1.391048336029052734e+01 7.362657189369201660e-01
4.365159179687500000e+03 1.381602382659912109e+01 7.332081794738769531e-01
4.366163574218750000e+03 1.469702625274658203e+01 7.280051708221435547e-01
4.367167968750000000e+03 1.464895248413085938e+01 7.109606266021728516e-01
4.368175292968750000e+03 1.263661575317382812e+01 6.983444690704345703e-01
4.369180175781250000e+03 1.336841106414794922e+01 7.017371654510498047e-01
4.370187500000000000e+03 1.355885887145996094e+01 7.262100577354431152e-01
4.371192871093750000e+03 1.276328563690185547e+01 7.734073400497436523e-01
4.372200683593750000e+03 1.583374023437500000e+01 7.583389878273010254e-01
4.373206542968750000e+03 1.355643463134765625e+01 7.816149592399597168e-01
4.374212890625000000e+03 1.365814495086669922e+01 7.438238263130187988e-01
4.375221191406250000e+03 1.317467498779296875e+01 7.165495753288269043e-01
4.376228027343750000e+03 1.367371749877929688e+01 7.152369618415832520e-01
4.377236816406250000e+03 1.637053680419921875e+01 7.254534363746643066e-01
4.378244140625000000e+03 1.651651954650878906e+01 7.400351166725158691e-01
4.379253417968750000e+03 1.398050117492675781e+01 7.515751123428344727e-01
4.380261230468750000e+03 1.403957462310791016e+01 7.485321164131164551e-01
