Wavelength_Angs Flux(erg/s/cm2/A) flux_err
4.149540527343750000e+03 1.414322967529296875e+02 2.283177822828292847e-01
4.150495117187500000e+03 1.398587493896484375e+02 2.290879040956497192e-01
4.151452636718750000e+03 1.415027923583984375e+02 2.265349030494689941e-01
4.152407226562500000e+03 1.464015350341796875e+02 2.224614322185516357e-01
4.153364746093750000e+03 1.487483673095703125e+02 2.208817154169082642e-01
4.154320312500000000e+03 1.507426605224609375e+02 1.792206615209579468e-01
4.155276367187500000e+03 1.542011566162109375e+02 1.744857728481292725e-01
4.156234375000000000e+03 1.500116271972656250e+02 1.745445281267166138e-01
4.157190429687500000e+03 1.536535491943359375e+02 2.183615416288375854e-01
4.158148925781250000e+03 1.478404235839843750e+02 2.233368456363677979e-01
4.159105468750000000e+03 1.421071472167968750e+02 2.280166894197463989e-01
4.160064941406250000e+03 1.430684051513671875e+02 2.262986302375793457e-01
4.161021972656250000e+03 1.518792419433593750e+02 2.209962010383605957e-01
4.161979003906250000e+03 1.483594055175781250e+02 2.227839529514312744e-01
4.162938964843750000e+03 1.407913665771484375e+02 2.278454452753067017e-01
4.163896484375000000e+03 1.463694152832031250e+02 2.251020669937133789e-01
4.164856445312500000e+03 1.430708007812500000e+02 2.277705371379852295e-01
4.165814941406250000e+03 1.479168701171875000e+02 2.234447151422500610e-01
4.166775390625000000e+03 1.490166931152343750e+02 2.230164110660552979e-01
4.167733886718750000e+03 1.443154602050781250e+02 2.267043739557266235e-01
4.168692871093750000e+03 1.442872924804687500e+02 2.255083322525024414e-01
4.169653808593750000e+03 1.477050933837890625e+02 2.235573828220367432e-01
4.170613281250000000e+03 1.424830322265625000e+02 2.269896566867828369e-01
4.171575195312500000e+03 1.418155212402343750e+02 2.290510386228561401e-01
4.172534667968750000e+03 1.423307800292968750e+02 2.303150743246078491e-01
4.173497070312500000e+03 1.409235229492187500e+02 2.327501773834228516e-01
4.174457031250000000e+03 1.429309387207031250e+02 2.316365092992782593e-01
4.175417480468750000e+03 1.401829833984375000e+02 2.333374917507171631e-01
4.176379882812500000e+03 1.455176239013671875e+02 2.286974042654037476e-01
4.177340820312500000e+03 1.468504333496093750e+02 2.269594818353652954e-01
4.178304199218750000e+03 1.426331481933593750e+02 2.307929247617721558e-01
4.179265136718750000e+03 1.428150787353515625e+02 2.313094288110733032e-01
4.180229003906250000e+03 1.429612884521484375e+02 2.307479977607727051e-01
4.181190917968750000e+03 1.475709686279296875e+02 2.285285145044326782e-01
4.182154785156250000e+03 1.445310974121093750e+02 2.315420210361480713e-01
4.183117187500000000e+03 1.372343750000000000e+02 2.371052354574203491e-01
4.184079589843750000e+03 1.406731414794921875e+02 2.348337322473526001e-01
4.185044433593750000e+03 1.470764465332031250e+02 2.294378876686096191e-01
4.186006835937500000e+03 1.415303649902343750e+02 2.328836023807525635e-01
4.186972167968750000e+03 1.447304229736328125e+02 2.293555587530136108e-01
4.187935546875000000e+03 1.429727325439453125e+02 2.304469794034957886e-01
4.188901367187500000e+03 1.438925933837890625e+02 2.300551235675811768e-01
4.189864746093750000e+03 1.353728637695312500e+02 2.354708015918731689e-01
4.190828613281250000e+03 1.479458007812500000e+02 2.283548116683959961e-01
4.191794921875000000e+03 1.408892974853515625e+02 2.331112623214721680e-01
4.192759277343750000e+03 1.377116546630859375e+02 2.358365207910537720e-01
4.193726074218750000e+03 1.442946624755859375e+02 2.312769889831542969e-01
4.194690917968750000e+03 1.444859008789062500e+02 2.299556285142898560e-01
4.195658203125000000e+03 1.482431030273437500e+02 2.257589101791381836e-01
4.196623535156250000e+03 1.495823822021484375e+02 2.242061197757720947e-01
4.197588867187500000e+03 1.416907196044921875e+02 2.319470793008804321e-01
4.198557128906250000e+03 1.441448211669921875e+02 2.312005609273910522e-01
4.199522949218750000e+03 1.425952911376953125e+02 2.326394021511077881e-01
4.200491210937500000e+03 1.442396087646484375e+02 2.316357046365737915e-01
4.201457519531250000e+03 1.446178436279296875e+02 2.304163426160812378e-01
4.202426269531250000e+03 1.390208892822265625e+02 2.332586497068405151e-01
4.203393066406250000e+03 1.400339050292968750e+02 2.330429404973983765e-01
4.204359863281250000e+03 1.422459411621093750e+02 2.328571081161499023e-01
4.205329589843750000e+03 1.404086456298828125e+02 2.355752736330032349e-01
4.206296875000000000e+03 1.424429168701171875e+02 2.354030162096023560e-01
4.207267089843750000e+03 1.397415771484375000e+02 2.374959290027618408e-01
4.208234863281250000e+03 1.407906036376953125e+02 2.358193993568420410e-01
4.209205078125000000e+03 1.466134948730468750e+02 2.268787771463394165e-01
4.210173828125000000e+03 1.475699920654296875e+02 2.247014790773391724e-01
4.211142089843750000e+03 1.445548553466796875e+02 2.267507612705230713e-01
4.212113281250000000e+03 1.441832275390625000e+02 2.297245413064956665e-01
4.213082031250000000e+03 1.390492248535156250e+02 2.368088662624359131e-01
4.214053710937500000e+03 1.352559509277343750e+02 2.415581941604614258e-01
4.215022949218750000e+03 1.378915557861328125e+02 2.403870970010757446e-01
4.215995117187500000e+03 1.414726104736328125e+02 2.367430776357650757e-01
4.216964843750000000e+03 1.429279785156250000e+02 2.352317124605178833e-01
4.217935058593750000e+03 1.448532409667968750e+02 2.338340282440185547e-01
4.218907714843750000e+03 1.435697479248046875e+02 2.357312738895416260e-01
4.219878417968750000e+03 1.370084075927734375e+02 2.432074099779129028e-01
4.220851562500000000e+03 1.423551483154296875e+02 2.381338328123092651e-01
4.221822265625000000e+03 1.419143524169921875e+02 2.378129959106445312e-01
4.222795898437500000e+03 1.431125488281250000e+02 2.356275320053100586e-01
4.223767578125000000e+03 1.409709472656250000e+02 2.370503693819046021e-01
4.224739257812500000e+03 1.373925781250000000e+02 2.397928386926651001e-01
4.225713378906250000e+03 1.407383117675781250e+02 2.382883876562118530e-01
4.226685546875000000e+03 1.451165008544921875e+02 2.361591607332229614e-01
4.227660156250000000e+03 1.405501556396484375e+02 2.405265122652053833e-01
4.228632812500000000e+03 1.388055267333984375e+02 2.431343495845794678e-01
4.229607910156250000e+03 1.467768249511718750e+02 2.361185997724533081e-01
4.230580566406250000e+03 1.450892639160156250e+02 2.376139014959335327e-01
4.231554199218750000e+03 1.346547088623046875e+02 2.463880032300949097e-01
4.232529785156250000e+03 1.383318786621093750e+02 2.435973584651947021e-01
4.233503417968750000e+03 1.387224121093750000e+02 2.444067448377609253e-01
4.234479980468750000e+03 1.357837066650390625e+02 2.468058466911315918e-01
4.235454101562500000e+03 1.372106933593750000e+02 2.458646297454833984e-01
4.236430664062500000e+03 1.393368682861328125e+02 2.443328201770782471e-01
4.237405273437500000e+03 1.360184631347656250e+02 2.475463598966598511e-01
4.238379882812500000e+03 1.342541809082031250e+02 2.501071095466613770e-01
4.239357421875000000e+03 1.379009704589843750e+02 2.472714483737945557e-01
4.240332519531250000e+03 1.341616210937500000e+02 2.498580664396286011e-01
4.241310546875000000e+03 1.424907989501953125e+02 2.395022958517074585e-01
4.242286132812500000e+03 1.375307464599609375e+02 2.435800284147262573e-01
4.243264160156250000e+03 1.417656860351562500e+02 2.398542761802673340e-01
4.244240722656250000e+03 1.371058807373046875e+02 2.434986084699630737e-01
4.245216796875000000e+03 1.381723022460937500e+02 2.432344704866409302e-01
4.246195800781250000e+03 1.416043395996093750e+02 2.392602115869522095e-01
4.247172851562500000e+03 1.385290832519531250e+02 2.389099746942520142e-01
4.248151855468750000e+03 1.363985595703125000e+02 2.393154054880142212e-01
4.249129394531250000e+03 1.424282989501953125e+02 2.368288636207580566e-01
4.250109375000000000e+03 1.464182739257812500e+02 2.354433834552764893e-01
4.251086914062500000e+03 1.396187133789062500e+02 2.430337220430374146e-01
4.252064941406250000e+03 1.395649719238281250e+02 2.438230961561203003e-01
4.253045410156250000e+03 1.405727081298828125e+02 2.425210922956466675e-01
4.254023925781250000e+03 1.410592498779296875e+02 2.428371608257293701e-01
4.255004882812500000e+03 1.370443572998046875e+02 2.465879917144775391e-01
4.255983398437500000e+03 1.401040649414062500e+02 2.442698180675506592e-01
4.256964843750000000e+03 1.376402587890625000e+02 2.447599917650222778e-01
4.257944335937500000e+03 1.351825103759765625e+02 2.444899827241897583e-01
4.258926269531250000e+03 1.385356750488281250e+02 2.383047938346862793e-01
4.259905761718750000e+03 1.399104919433593750e+02 2.320669740438461304e-01
4.260885742187500000e+03 1.380657958984375000e+02 2.357990443706512451e-01
4.261868652343750000e+03 1.404731597900390625e+02 2.429291903972625732e-01
4.262849121093750000e+03 1.394866790771484375e+02 2.428517937660217285e-01
4.263832031250000000e+03 1.353399810791015625e+02 2.461968511343002319e-01
4.264812988281250000e+03 1.378533172607421875e+02 2.432772368192672729e-01
4.265796386718750000e+03 1.369666442871093750e+02 2.430106103420257568e-01
4.266777832031250000e+03 1.408720397949218750e+02 2.403334528207778931e-01
4.267759277343750000e+03 1.372269897460937500e+02 2.442817986011505127e-01
4.268743164062500000e+03 1.376654663085937500e+02 2.446740865707397461e-01
4.269725585937500000e+03 1.360682830810546875e+02 2.461404353380203247e-01
4.270709960937500000e+03 1.331010589599609375e+02 2.491072714328765869e-01
4.271692382812500000e+03 1.372182617187500000e+02 2.473502308130264282e-01
4.272677246093750000e+03 1.407602539062500000e+02 2.451863735914230347e-01
4.273660644531250000e+03 1.388191528320312500e+02 2.468025833368301392e-01
4.274643554687500000e+03 1.347179565429687500e+02 2.519197762012481689e-01
4.275629394531250000e+03 1.346015014648437500e+02 2.524816691875457764e-01
4.276612792968750000e+03 1.390942382812500000e+02 2.471387237310409546e-01
4.277599121093750000e+03 1.369647979736328125e+02 2.488006502389907837e-01
4.278583007812500000e+03 1.276530990600585938e+02 2.560817897319793701e-01
4.279569824218750000e+03 1.294189910888671875e+02 2.546940743923187256e-01
4.280554199218750000e+03 1.347982788085937500e+02 2.512952089309692383e-01
4.281539062500000000e+03 1.340166931152343750e+02 2.518623471260070801e-01
4.282526367187500000e+03 1.349711761474609375e+02 2.518913149833679199e-01
4.283511718750000000e+03 1.370397338867187500e+02 2.501408159732818604e-01
4.284499023437500000e+03 1.332296600341796875e+02 2.536682486534118652e-01
4.285484863281250000e+03 1.385171356201171875e+02 2.490623593330383301e-01
4.286473144531250000e+03 1.392807006835937500e+02 2.483139187097549438e-01
4.287458984375000000e+03 1.349291076660156250e+02 2.521085739135742188e-01
4.288445312500000000e+03 1.335846710205078125e+02 2.522882819175720215e-01
4.289434570312500000e+03 1.352389831542968750e+02 2.477670758962631226e-01
4.290421386718750000e+03 1.368526916503906250e+02 2.473751455545425415e-01
4.291410644531250000e+03 1.388288879394531250e+02 2.465140670537948608e-01
4.292397949218750000e+03 1.383492584228515625e+02 2.448784708976745605e-01
4.293387695312500000e+03 1.386186676025390625e+02 2.443128377199172974e-01
4.294375488281250000e+03 1.420538482666015625e+02 2.446484565734863281e-01
4.295363281250000000e+03 1.402074890136718750e+02 2.471925616264343262e-01
4.296353515625000000e+03 1.315773162841796875e+02 2.548428177833557129e-01
4.297342285156250000e+03 1.325320892333984375e+02 2.545451819896697998e-01
4.298333007812500000e+03 1.356585235595703125e+02 2.505299746990203857e-01
4.299321777343750000e+03 1.415792541503906250e+02 2.439275234937667847e-01
4.300313476562500000e+03 1.409156494140625000e+02 2.461009770631790161e-01
4.301302734375000000e+03 1.368757934570312500e+02 2.511100172996520996e-01
4.302291992187500000e+03 1.366850280761718750e+02 2.522602379322052002e-01
4.303284179687500000e+03 1.333474273681640625e+02 2.552669644355773926e-01
4.304274414062500000e+03 1.325379180908203125e+02 2.551227211952209473e-01
4.305266601562500000e+03 1.356786956787109375e+02 2.522453069686889648e-01
4.306257324218750000e+03 1.356752471923828125e+02 2.528853714466094971e-01
4.307250000000000000e+03 1.321295623779296875e+02 2.574080228805541992e-01
4.308241210937500000e+03 1.318283233642578125e+02 2.588304281234741211e-01
4.309231933593750000e+03 1.359919128417968750e+02 2.534381747245788574e-01
4.310226074218750000e+03 1.286650543212890625e+02 2.608109414577484131e-01
4.311217285156250000e+03 1.345216979980468750e+02 2.513250708580017090e-01
4.312211425781250000e+03 1.324147644042968750e+02 2.539157867431640625e-01
4.313203613281250000e+03 1.258451080322265625e+02 2.603479623794555664e-01
4.314198242187500000e+03 1.348099975585937500e+02 2.542496919631958008e-01
4.315190429687500000e+03 1.388287811279296875e+02 2.511880993843078613e-01
4.316183593750000000e+03 1.376113739013671875e+02 2.528037130832672119e-01
4.317178710937500000e+03 1.347716217041015625e+02 2.549936771392822266e-01
4.318171875000000000e+03 1.308421478271484375e+02 2.506496906280517578e-01
4.319167480468750000e+03 1.327685546875000000e+02 2.390671819448471069e-01
4.320161132812500000e+03 1.354220275878906250e+02 2.525156438350677490e-01
4.321157226562500000e+03 1.315205230712890625e+02 2.592068314552307129e-01
4.322151367187500000e+03 1.391242980957031250e+02 2.513676285743713379e-01
4.323145996093750000e+03 1.314921722412109375e+02 2.603754997253417969e-01
4.324142578125000000e+03 1.297865905761718750e+02 2.606065869331359863e-01
4.325137695312500000e+03 1.336474151611328125e+02 2.576526403427124023e-01
4.326134765625000000e+03 1.271386184692382812e+02 2.624343931674957275e-01
4.327129882812500000e+03 1.323639831542968750e+02 2.590861022472381592e-01
4.328127929687500000e+03 1.332088165283203125e+02 2.587288022041320801e-01
4.329123535156250000e+03 1.301749877929687500e+02 2.608433365821838379e-01
4.330119628906250000e+03 1.341518096923828125e+02 2.582777440547943115e-01
4.331118164062500000e+03 1.306443481445312500e+02 2.609760761260986328e-01
4.332114257812500000e+03 1.235130691528320312e+02 2.675784528255462646e-01
4.333113281250000000e+03 1.370620117187500000e+02 2.527256011962890625e-01
4.334110351562500000e+03 1.346596374511718750e+02 2.551029622554779053e-01
4.335109863281250000e+03 1.284124603271484375e+02 2.618048191070556641e-01
4.336106933593750000e+03 1.311757659912109375e+02 2.593138813972473145e-01
4.337106933593750000e+03 1.309797668457031250e+02 2.616958320140838623e-01
4.338104492187500000e+03 1.225113830566406250e+02 2.694748342037200928e-01
4.339102539062500000e+03 1.258471984863281250e+02 2.679336965084075928e-01
4.340103027343750000e+03 1.235178833007812500e+02 2.685981988906860352e-01
4.341101562500000000e+03 1.200715255737304688e+02 2.715755999088287354e-01
4.342102539062500000e+03 1.239434738159179688e+02 2.681709229946136475e-01
4.343101562500000000e+03 1.280293884277343750e+02 2.498662769794464111e-01
4.344103027343750000e+03 2.415799407958984375e+02 1.836525499820709229e-01
4.345102539062500000e+03 5.969447021484375000e+02 8.267904072999954224e-02
4.346102050781250000e+03 8.608306884765625000e+02 5.986014381051063538e-02
4.347104003906250000e+03 7.299906005859375000e+02 6.981783360242843628e-02
4.348104003906250000e+03 3.774777526855468750e+02 1.264436542987823486e-01
4.349106933593750000e+03 1.874594116210937500e+02 2.060453146696090698e-01
4.350107421875000000e+03 1.318410339355468750e+02 2.530077695846557617e-01
4.351110351562500000e+03 1.183622817993164062e+02 2.714045941829681396e-01
4.352111328125000000e+03 1.245677413940429688e+02 2.674752175807952881e-01
4.353112792968750000e+03 1.304029846191406250e+02 2.615817487239837646e-01
4.354116699218750000e+03 1.247211074829101562e+02 2.648667991161346436e-01
4.355118164062500000e+03 1.236445770263671875e+02 2.664677500724792480e-01
4.356122558593750000e+03 1.297932891845703125e+02 2.608021199703216553e-01
4.357124511718750000e+03 1.230386657714843750e+02 2.667244374752044678e-01
