Wavelength_Angs Flux(erg/s/cm2/A)
4.000073763275513556e+03 1.037400029599666595e-02
4.000994920345392075e+03 1.060849986970424652e-02
4.001916289543941275e+03 1.074609998613595963e-02
4.002837870920019668e+03 1.077209971845149994e-02
4.003759664522480762e+03 1.065840013325214386e-02
4.004681670400204439e+03 1.044620014727115631e-02
4.005603888602071038e+03 1.020439993590116501e-02
4.006526319176971356e+03 1.007170043885707855e-02
4.007448962173819837e+03 1.013679988682270050e-02
4.008371817641525922e+03 1.033489964902400970e-02
4.009294885629026794e+03 1.058259978890419006e-02
4.010218166185254177e+03 1.079200021922588348e-02
4.011141659359167988e+03 1.092720031738281250e-02
4.012065365199722237e+03 1.103680022060871124e-02
4.012989283755899578e+03 1.113540027290582657e-02
4.013913415076676756e+03 1.117969956248998642e-02
4.014837759211058255e+03 1.121089980006217957e-02
4.015762316208044012e+03 1.122849993407726288e-02
4.016687086116661249e+03 1.123899966478347778e-02
4.017612068985932183e+03 1.122289989143610001e-02
4.018537264864906319e+03 1.123750023543834686e-02
4.019462673802628615e+03 1.128009986132383347e-02
4.020388295848171310e+03 1.130250003188848495e-02
4.021314131050602100e+03 1.128690037876367569e-02
4.022240179459015962e+03 1.124349981546401978e-02
4.023166441122506967e+03 1.117630023509263992e-02
4.024092916090180097e+03 1.111999992281198502e-02
4.025019604411164437e+03 1.109039969742298126e-02
4.025946506134584524e+03 1.113330014050006866e-02
4.026873621309590817e+03 1.119509991258382797e-02
4.027800949985330590e+03 1.124159991741180420e-02
4.028728492210977947e+03 1.116999983787536621e-02
4.029656248035701992e+03 1.091879978775978088e-02
4.030584217508699112e+03 1.053879968822002411e-02
4.031512400679162056e+03 1.013270020484924316e-02
4.032440797596309494e+03 9.830100461840629578e-03
4.033369408309356459e+03 9.706599637866020203e-03
4.034298232867544812e+03 9.771100245416164398e-03
4.035227271320111868e+03 1.003209967166185379e-02
4.036156523716322226e+03 1.041460037231445312e-02
4.037085990105436395e+03 1.086340006440877914e-02
4.038015670536740799e+03 1.123190019279718399e-02
4.038945565059519140e+03 1.146150007843971252e-02
4.039875673723080581e+03 1.150109991431236267e-02
4.040805996576731104e+03 1.141440030187368393e-02
4.041736533669803521e+03 1.125110033899545670e-02
4.042667285051630188e+03 1.099590025842189789e-02
4.043598250771553467e+03 1.062280032783746719e-02
4.044529430878941184e+03 1.015099976211786270e-02
4.045460825423155256e+03 9.700999595224857330e-03
4.046392434453585793e+03 9.498599916696548462e-03
4.047324258019616991e+03 9.651600383222103119e-03
4.048256296170661244e+03 1.005129981786012650e-02
4.049188548956126851e+03 1.050630025565624237e-02
4.050121016425448488e+03 1.089110039174556732e-02
4.051053698628056736e+03 1.112939976155757904e-02
4.051986595613409463e+03 1.118810009211301804e-02
4.052919707430959534e+03 1.110369991511106491e-02
4.053853034130188462e+03 1.092819962650537491e-02
4.054786575760571395e+03 1.071729976683855057e-02
4.055720332371612130e+03 1.049700006842613220e-02
4.056654304012809462e+03 1.033329963684082031e-02
4.057588490733689923e+03 1.022129971534013748e-02
4.058522892583774592e+03 1.017470005899667740e-02
4.059457509612613194e+03 1.021560002118349075e-02
4.060392341869749089e+03 1.028630044311285019e-02
4.061327389404755195e+03 1.028349995613098145e-02
4.062262652267202611e+03 1.013000030070543289e-02
4.063198130506673351e+03 9.865799918770790100e-03
4.064133824172773984e+03 9.664700366556644440e-03
4.065069733315106077e+03 9.652200154960155487e-03
4.066005857983298483e+03 9.796299971640110016e-03
4.066942198226975961e+03 1.003990042954683304e-02
4.067878754095789645e+03 1.029179990291595459e-02
4.068815525639387033e+03 1.047859992831945419e-02
4.069752512907442906e+03 1.058270037174224854e-02
4.070689715949627043e+03 1.058410014957189560e-02
4.071627134815637419e+03 1.049099955707788467e-02
4.072564769555167004e+03 1.039119996130466461e-02
4.073502620217936055e+03 1.036950014531612396e-02
4.074440686853660736e+03 1.036239974200725555e-02
4.075378969512084041e+03 1.027570012956857681e-02
4.076317468242944415e+03 1.007840037345886230e-02
4.077256183096008954e+03 9.888700209558010101e-03
4.078195114121038841e+03 9.855199605226516724e-03
4.079134261367823910e+03 1.003920007497072220e-02
4.080073624886151720e+03 1.037039980292320251e-02
4.081013204725823016e+03 1.073620002716779709e-02
4.081953000936661283e+03 1.101670041680335999e-02
4.082893013568485458e+03 1.114240009337663651e-02
4.083833242671142671e+03 1.113079953938722610e-02
4.084773688294473686e+03 1.111309975385665894e-02
4.085714350488348828e+03 1.117699965834617615e-02
4.086655229302632961e+03 1.133510004729032516e-02
4.087596324787218236e+03 1.157800015062093735e-02
4.088537636991993168e+03 1.179760042577981949e-02
4.089479165966872642e+03 1.191009953618049622e-02
4.090420911761767456e+03 1.189319975674152374e-02
4.091362874426616600e+03 1.179450005292892456e-02
4.092305054011353150e+03 1.162660028785467148e-02
4.093247450565939289e+03 1.141040027141571045e-02
4.094190064140331742e+03 1.118670031428337097e-02
4.095132894784514519e+03 1.091259997338056564e-02
4.096075942548468447e+03 1.059169974178075790e-02
4.097019207482199818e+03 1.024879980832338333e-02
4.097962689635715833e+03 9.948399849236011505e-03
4.098906389059035973e+03 9.696600027382373810e-03
4.099850305802200637e+03 9.425800293684005737e-03
4.100794439915248404e+03 9.016400203108787537e-03
4.101738791448244228e+03 8.538199588656425476e-03
4.102683360451248518e+03 8.397500030696392059e-03
4.103628146974349875e+03 8.775499649345874786e-03
4.104573151067630533e+03 9.364999830722808838e-03
4.105518372781202743e+03 9.838200174272060394e-03
4.106463812165173294e+03 1.018350012600421906e-02
4.107409469269675355e+03 1.043470017611980438e-02
4.108355344144839364e+03 1.058499980717897415e-02
4.109301436840823953e+03 1.061240024864673615e-02
4.110247747407779570e+03 1.061060000211000443e-02
4.111194275895888495e+03 1.061649993062019348e-02
4.112141022355325731e+03 1.067230012267827988e-02
4.113087986836294476e+03 1.078789960592985153e-02
4.114035169388995200e+03 1.095630042254924774e-02
4.114982570063653839e+03 1.112740021198987961e-02
4.115930188910491779e+03 1.122079975903034210e-02
4.116878025979760423e+03 1.121409982442855835e-02
4.117826081321708443e+03 1.113940030336380005e-02
4.118774354986596336e+03 1.102230045944452286e-02
4.119722847024708244e+03 1.088950037956237793e-02
4.120671557486325582e+03 1.082719955593347549e-02
4.121620486421755231e+03 1.083320006728172302e-02
4.122569633881300433e+03 1.087460014969110489e-02
4.123518999915292625e+03 1.093699969351291656e-02
4.124468584574056877e+03 1.101030036807060242e-02
4.125418387907948272e+03 1.104670017957687378e-02
4.126368409967316438e+03 1.104610040783882141e-02
4.127318650802538286e+03 1.096140034496784210e-02
4.128269110463987090e+03 1.082700025290250778e-02
4.129219789002061589e+03 1.067890040576457977e-02
4.130170686467160522e+03 1.050539966672658920e-02
4.131121802909705366e+03 1.034369971603155136e-02
4.132073138380115779e+03 1.019770000129938126e-02
4.133024692928838704e+03 1.009930018335580826e-02
4.133976466606316535e+03 1.012170035392045975e-02
4.134928459463020772e+03 1.030480023473501205e-02
4.135880671549414728e+03 1.057859975844621658e-02
4.136833102915992640e+03 1.087400037795305252e-02
4.137785753613248744e+03 1.109130028635263443e-02
4.138738623691685461e+03 1.123469974845647812e-02
4.139691713201832499e+03 1.125060021877288818e-02
4.140645022194213198e+03 1.111540012061595917e-02
4.141598550719379091e+03 1.086319983005523682e-02
4.142552298827877166e+03 1.049409992992877960e-02
4.143506266570281696e+03 1.015090011060237885e-02
4.144460453997164223e+03 9.984900243580341339e-03
4.145414861159122665e+03 1.004779990762472153e-02
4.146369488106749486e+03 1.023939996957778931e-02
4.147324334890667160e+03 1.042160019278526306e-02
4.148279401561492705e+03 1.051540020853281021e-02
4.149234688169870424e+03 1.054169982671737671e-02
4.150190194766440072e+03 1.048650033771991730e-02
4.151145921401870510e+03 1.040290016680955887e-02
4.152101868126824229e+03 1.033420022577047348e-02
4.153058034991994646e+03 1.027289964258670807e-02
4.154014422048066990e+03 1.021539978682994843e-02
4.154971029345756506e+03 1.017550006508827209e-02
4.155927856935777527e+03 1.018819957971572876e-02
4.156884904868856211e+03 1.028230041265487671e-02
4.157842173195742362e+03 1.043429970741271973e-02
4.158799661967180327e+03 1.063369959592819214e-02
4.159757371233944468e+03 1.084220036864280701e-02
4.160715301046802779e+03 1.101490017026662827e-02
4.161673451456552357e+03 1.118309982120990753e-02
4.162631822513983934e+03 1.129260007292032242e-02
4.163590414269920075e+03 1.131509989500045776e-02
4.164549226775173338e+03 1.125899981707334518e-02
4.165508260080589025e+03 1.114770025014877319e-02
4.166467514237005162e+03 1.100139971822500229e-02
4.167426989295288877e+03 1.083329971879720688e-02
4.168386685306301843e+03 1.072509959340095520e-02
4.169346602320935745e+03 1.066859997808933258e-02
4.170306740390074083e+03 1.059900037944316864e-02
4.171267099564633099e+03 1.043529994785785675e-02
4.172227679895519032e+03 1.019239984452724457e-02
4.173188481433671768e+03 9.973499923944473267e-03
4.174149504230022103e+03 9.864499792456626892e-03
4.175110748335531753e+03 9.876900352537631989e-03
4.176072213801159705e+03 9.959699586033821106e-03
4.177033900677878592e+03 1.004310045391321182e-02
4.177995809016683779e+03 1.012820005416870117e-02
4.178957938868566089e+03 1.022780034691095352e-02
4.179920290284546354e+03 1.032110024243593216e-02
4.180882863315638133e+03 1.039490010589361191e-02
4.181845658012884996e+03 1.045569963753223419e-02
4.182808674427324149e+03 1.053259987384080887e-02
4.183771912610022810e+03 1.060680020600557327e-02
4.184735372612041829e+03 1.068629976361989975e-02
4.185699054484472072e+03 1.075650006532669067e-02
4.186662958278398037e+03 1.073400024324655533e-02
4.187627084044933326e+03 1.065840013325214386e-02
4.188591431835186086e+03 1.063300017267465591e-02
4.189556001700294473e+03 1.070090010762214661e-02
4.190520793691390281e+03 1.082270033657550812e-02
4.191485807859634406e+03 1.094339974224567413e-02
4.192451044256182286e+03 1.103780046105384827e-02
4.193416502932217554e+03 1.108929980546236038e-02
4.194382183938919297e+03 1.102949958294630051e-02
4.195348087327496614e+03 1.084920018911361694e-02
4.196314213149155876e+03 1.058719959110021591e-02
4.197280561455116185e+03 1.032849960029125214e-02
4.198247132296620293e+03 1.013519987463951111e-02
4.199213925724906403e+03 1.001380011439323425e-02
4.200180941791241821e+03 9.996799752116203308e-03
4.201148180546887488e+03 1.004809979349374771e-02
4.202115642043134358e+03 1.014079991728067398e-02
4.203083326331267926e+03 1.028150040656328201e-02
4.204051233462602795e+03 1.050289999693632126e-02
4.205019363488447198e+03 1.077300030738115311e-02
4.205987716460138472e+03 1.102489978075027466e-02
4.206956292429009409e+03 1.126509997993707657e-02
4.207925091446422812e+03 1.145190000534057617e-02
4.208894113563733299e+03 1.154830027371644974e-02
4.209863358832326412e+03 1.155699975788593292e-02
4.210832827303582235e+03 1.152459997683763504e-02
4.211802519028909046e+03 1.145980041474103928e-02
4.212772434059711486e+03 1.137430034577846527e-02
4.213742572447420571e+03 1.124089956283569336e-02
4.214712934243469135e+03 1.107790041714906693e-02
4.215683519499299109e+03 1.096989959478378296e-02
4.216654328266379707e+03 1.102180033922195435e-02
4.217625360596172868e+03 1.123249996453523636e-02
4.218596616540171453e+03 1.153029967099428177e-02
4.219568096149860139e+03 1.180600002408027649e-02
4.220539799476755434e+03 1.193169970065355301e-02
4.221511726572367479e+03 1.185419969260692596e-02
4.222483877488235521e+03 1.154300011694431305e-02
4.223456252275892439e+03 1.102949958294630051e-02
4.224428850986902034e+03 1.035489980131387711e-02
4.225401673672821744e+03 9.650399908423423767e-03
4.226374720385239016e+03 9.121400304138660431e-03
4.227347991175734023e+03 8.931700140237808228e-03
4.228321486095916953e+03 9.182400070130825043e-03
4.229295205197394353e+03 9.743699803948402405e-03
4.230269148531799146e+03 1.039279997348785400e-02
4.231243316150760620e+03 1.092419959604740143e-02
4.232217708105937163e+03 1.121500041335821152e-02
4.233192324448985346e+03 1.130480039864778519e-02
4.234167165231574472e+03 1.124180015176534653e-02
4.235142230505396583e+03 1.112040039151906967e-02
4.236117520322142809e+03 1.102679967880249023e-02
4.237093034733527929e+03 1.096659991890192032e-02
4.238068773791265812e+03 1.098840031772851944e-02
4.239044737547096702e+03 1.108490023761987686e-02
4.240020926052758114e+03 1.125080045312643051e-02
4.240997339360013029e+03 1.148699969053268433e-02
4.241973977520623521e+03 1.171359978616237640e-02
4.242950840586377126e+03 1.193560007959604263e-02
4.243927928609057744e+03 1.212500035762786865e-02
4.244905241640478380e+03 1.221960037946701050e-02
4.245882779732445670e+03 1.221060007810592651e-02
4.246860542936798083e+03 1.205029990524053574e-02
4.247838531305365905e+03 1.173590030521154404e-02
4.248816744890009431e+03 1.138109993189573288e-02
4.249795183742585323e+03 1.110429968684911728e-02
4.250773847914976614e+03 1.094830036163330078e-02
4.251752737459062701e+03 1.090370025485754013e-02
4.252731852426752084e+03 1.092889998108148575e-02
4.253711192869947809e+03 1.096870005130767822e-02
4.254690758840582021e+03 1.100630033761262894e-02
4.255670550390586868e+03 1.108190044760704041e-02
4.256650567571904503e+03 1.120069995522499084e-02
4.257630810436503452e+03 1.127989962697029114e-02
4.258611279036346787e+03 1.124120038002729416e-02
4.259591973423426680e+03 1.108799967914819717e-02
4.260572893649728940e+03 1.096149999648332596e-02
4.261554039767270297e+03 1.101819984614849091e-02
4.262535411828062024e+03 1.129570044577121735e-02
4.263517009884142681e+03 1.169660035520792007e-02
4.264498833987548096e+03 1.206890027970075607e-02
4.265480884190342294e+03 1.228499971330165863e-02
4.266463160544583843e+03 1.230620034039020538e-02
4.267445663102359504e+03 1.212610024958848953e-02
4.268428391915753309e+03 1.176350004971027374e-02
4.269411347036876577e+03 1.127079967409372330e-02
4.270394528517836079e+03 1.072689983993768692e-02
4.271377936410767688e+03 1.022799964994192123e-02
4.272361570767802732e+03 9.875100106000900269e-03
4.273345431641099822e+03 9.739699773490428925e-03
4.274329519082818479e+03 9.832499548792839050e-03
4.275313833145130047e+03 1.008810009807348251e-02
4.276298373880230429e+03 1.050079986453056335e-02
4.277283141340310067e+03 1.094920001924037933e-02
4.278268135577589419e+03 1.132989954203367233e-02
4.279253356644281666e+03 1.152910012751817703e-02
4.280238804592633642e+03 1.152899954468011856e-02
4.281224479474881264e+03 1.147030014544725418e-02
4.282210381343295012e+03 1.140739955008029938e-02
4.283196510250136271e+03 1.134600024670362473e-02
4.284182866247698257e+03 1.127289980649948120e-02
4.285169449388266003e+03 1.116450037807226181e-02
4.286156259724158190e+03 1.097160018980503082e-02
4.287143297307685316e+03 1.075449958443641663e-02
4.288130562191186073e+03 1.051860023289918900e-02
4.289118054426997332e+03 1.026829984039068222e-02
4.290105774067483253e+03 1.009409967809915543e-02
4.291093721165002535e+03 1.006030011922121048e-02
4.292081895771943891e+03 1.019740011543035507e-02
4.293070297940695127e+03 1.041170023381710052e-02
4.294058927723655870e+03 1.056689955294132233e-02
4.295047785173252123e+03 1.057329960167407990e-02
4.296036870341901704e+03 1.041929982602596283e-02
4.297026183282054262e+03 1.012040022760629654e-02
4.298015724046153991e+03 9.701799601316452026e-03
4.299005492686672369e+03 9.210299700498580933e-03
4.299995489256079054e+03 8.762399666011333466e-03
4.300985713806870990e+03 8.457900024950504303e-03
4.301976166391539664e+03 8.331700228154659271e-03
4.302966847062607485e+03 8.309500291943550110e-03
4.303957755872588677e+03 8.336099795997142792e-03
4.304948892874031117e+03 8.345199748873710632e-03
